ROLL_DMP,ROLL_ACC,ROLL_RATE_DMP,ROLL_RATE_GYRO
3.1523,10.7444,56.8902,51.5244
3.8546,-5.2058,154.0244,148.7195
6.9987,-3.8987,385.0610,379.7561
10.6306,-26.0401,274.3902,269.0854
12.8602,4.7013,373.4756,368.1707
14.4205,-20.7223,106.0976,100.7927
13.1678,6.5476,-33.4756,-38.8415
13.5140,43.3283,93.2317,87.9268
14.2755,64.4585,84.0244,78.7195
14.6127,72.5655,-12.1951,-17.6220
14.5816,63.4299,-47.0732,-52.5000
14.3647,46.9351,-132.9268,-138.3537
12.9938,12.8782,-101.7683,-107.1341
13.8264,2.9558,90.7317,85.4268
14.6225,16.2111,32.8049,27.5000
14.9122,7.1924,24.0244,18.6585
15.1564,4.1147,22.8049,17.4390
15.3905,7.2478,32.8659,27.5000
15.6256,19.2511,21.1585,15.7927
15.6331,15.9444,-2.5000,-7.9268
15.5102,15.6144,-13.3537,-18.7805
15.3289,19.1501,-14.0244,-19.4512
